"y0"	"y1"	"y2"	"y.l0"	"y.l1"	"y.l2"
0.21183723404549	0.427499588621701	0.902917991644662	-1.31388640845403	-0.292060127904916	2.2300756633469
0.0966022701920164	0.532271889091268	0.512118194751036	-2.23556066838023	0.129267261011919	0.0484822733623272
0.0801106227165993	0.72447879807468	0.646074128883711	-2.44084495726411	0.966787913496892	0.601826760213766
0.148133561825811	0.421895819770202	0.64246169043606	-1.74931544025976	-0.314995684067237	0.586064673198943
0.181859017468342	0.605106405118447	0.451651320103892	-1.50380291443367	0.426787970230169	-0.194000895353511
0.0468329177554592	0.58705118419922	0.325272604365962	-3.01320388416683	0.351788359682547	-0.72964513756721
0.13899773056175	0.587922890292194	0.59469126479709	-1.82363953413752	0.355385309017967	0.383393302345962
0.0655875452093875	0.380689194813685	0.38421677120938	-2.65653212285886	-0.486623974642135	-0.471688098617211
0.120887821459412	0.509581286124523	0.608274656162284	-1.98404948997885	0.038329836582931	0.440065576329807
0.13342891360955	0.692313435717165	0.527545628710894	-1.87097529062976	0.81095717847282	0.110294187964749
0.0718673465487	0.407486243763397	0.479129523226039	-2.55835265745276	-0.374366915541458	-0.0835304415524683
0.066810342935471	0.509240669948575	0.48539998063865	-2.63675055386561	0.0369668889803204	-0.0584166840666316
0.141828254954011	0.567866712489538	0.548519531616444	-1.8001873950634	0.273152653513412	0.194690775699837
0.129179366604442	0.455674370797749	0.646026952863572	-1.90823414644712	-0.177769195572502	0.601620453408825
0.113349237372383	0.62611946855248	0.677728739392351	-2.05697752720751	0.515604885472546	0.743353503339853
0.111325612715648	0.474808538519588	0.451044023158889	-2.07727154486112	-0.100851238666559	-0.196453303326449
0.052365511720506	0.307872226697274	0.775261704306348	-2.89572066565761	-0.810085733559502	1.2382640603342
0.0731689786537758	0.552685353342215	0.57611155952441	-2.5389997211944	0.211526603794368	0.306831013146244
0.156199817439634	0.483304609241492	0.369298596192271	-1.68677964740068	-0.0668063988913093	-0.535227018875496
0.1171324800173	0.344328331467534	0.576775373084334	-2.01986955329214	-0.644064504249363	0.309549818301237
0.108476377743863	0.16954949709691	0.987359753236398	-2.10639950152439	-1.58882342566151	4.3581485536851
0.126216934723551	0.671469214699924	0.490414717598397	-1.93483000510767	0.714837621044599	-0.0383458275656554
0.0657490284058191	0.5042919829479	0.550917570785149	-2.65390021448653	0.0171683534802313	0.204378743770607
0.100557437344003	0.336479081050743	0.286566799809633	-2.19104611649895	-0.679024400573855	-0.912117142689071
0.0943627897510531	0.402887121874762	0.4876051318052	-2.26149197658303	-0.393449742997435	-0.049589632567062
0.0779470717917043	0.263167236334042	0.391748971470182	-2.47057259818884	-1.02957124177956	-0.439966416870072
0.0865730186333124	0.533306251417141	0.512219133797978	-2.35621523590402	0.133422581748662	0.0488862688402398
0.0902672655565574	0.502919955201688	0.564216241130886	-2.31037597093744	0.0116799535878268	0.258291429856358
0.0275482688901608	0.55044367030918	0.436664302361434	-3.56388074201875	0.202463463938585	-0.254711003158776
0.0955673966163013	0.16510997882497	0.927626464762282	-2.24747606718106	-1.62068821481283	2.55078843815808
0.0866396645361096	0.456796527668135	0.704292318363682	-2.35537274389683	-0.173245911701692	0.867822090600515
0.189288330660382	0.36385414499306	0.572699403415535	-1.45464105441658	-0.558674782053229	0.292873238872847
0.0536547073675743	0.350277048889618	0.392505735945086	-2.8700382978368	-0.617821633352718	-0.436791582296701
0.0432549072081842	0.262586942160189	0.518133743604346	-3.096426306851	-1.03256595816621	0.0725668020306233
0.0701411824788917	0.607721109692064	0.435522358018288	-2.5845226620982	0.43774303387263	-0.259354642333407
0.153699869280828	0.166534545246337	0.92611037380546	-1.70587226107405	-1.61038948846884	2.52842097987491
0.0916643243712048	0.260525053450741	0.216357624128417	-2.29348074074195	-1.04324137162732	-1.28702005721656
0.109815456506436	0.534348022895895	0.467484492883936	-2.09262750466366	0.137608830086715	-0.130245840627431
0.0717622394600698	0.532473502707937	0.40277611505233	-2.55992948254791	0.130077110350448	-0.393911197956096
0.0813576697266701	0.62186493578919	0.590719414461295	-2.42404174230116	0.497471479600719	0.366940191600087
0.0965427963475667	0.44022826563576	0.582340705589859	-2.23624234611792	-0.240235705498572	0.332389666223423
0.135976666487682	0.42796151044709	0.489094619620486	-1.84911647374666	-0.290173015868113	-0.0436284405473012
0.0318437480474516	0.111769164537724	0.112782053185501	-3.41455242245009	-2.0727959455211	-2.06263344099189
0.0216626201919672	0.601711585452026	0.68637024032668	-3.81026637626062	0.412601834059466	0.783204010175124
0.207784143813552	0.463105274482701	0.541001177779576	-1.33833412965265	-0.147847630489734	0.164373811797163
0.0390802086536401	0.482267034592254	0.70194378959857	-3.20227477544594	-0.0709616242236964	0.85657123479698
0.0636236187537307	0.306872451160001	0.619195635096296	-2.68903274690655	-0.814781842692337	0.486135507678862
0.0964386105073656	0.528178209222756	0.628603994061772	-2.23743740867222	0.112832391848904	0.526232583453337
0.126730164327982	0.433680466330773	0.64787662746498	-1.93018446242699	-0.266850455785974	0.609718684164237
0.166670939991577	0.614547623416905	0.375542661157438	-1.6094071448103	0.46646877683844	-0.508510938375081
0.0415537280127546	0.281025882853151	0.27788033690723	-3.13832626584132	-0.939378583778563	-0.955000285271579
0.146960383777596	0.407381958431746	0.502768476206174	-1.7586429374698	-0.374798861284315	0.0110740179941203
0.155124845422915	0.330316538774827	0.541015874118341	-1.69495862332267	-0.706753751692012	0.164432995267407
0.123685364649775	0.474699555167462	0.526397975046296	-1.95798424008434	-0.101288286300297	0.105690173984123
0.0884609495154834	0.52503747759162	0.659498149885258	-2.33257322898015	0.100233745203599	0.661058607725751
0.107322112735706	0.667076239951978	0.368355311513588	-2.1183910955727	0.694990827197212	-0.539279041518919
0.0738272563872107	0.150801354683923	0.136462983805619	-2.52933277426448	-1.72832969573198	-1.84498336735556
0.101009795892485	0.387935569144923	0.490289560767218	-2.1860546368075	-0.455998289216695	-0.0388466413584225
0.120208403964259	0.572303897549609	0.559517586742028	-1.99045812057363	0.291257237338401	0.239204440139862
0.0594282089266401	0.448927557537209	0.593217499374974	-2.76171896731235	-0.205004742097702	0.377282463683288
0.103589819866753	0.556837118883017	0.412891902689716	-2.15795903738544	0.228335391525498	-0.352023133147968
0.146090886955101	0.718209307718044	0.461595391691217	-1.7655958217007	0.935596472092094	-0.15392160575369
0.0955382326551796	0.479000378249595	0.361897001778642	-2.24781352525062	-0.0840479286704725	-0.567140063665958
0.0674902198830714	0.599163144658379	0.345765711979415	-2.62589694276436	0.401979422743601	-0.637704113176518
0.0963420030038464	0.398628377901057	0.44019105470253	-2.23854657492889	-0.411183483865024	-0.240386708504939
0.0594292034144846	0.0817527544686783	0.321732730006236	-2.76170117585663	-2.41876718198544	-0.745820243951844
0.0314099781543084	0.50388478952531	0.598563089752644	-3.42871581024157	0.015539470793364	0.399481546648087
0.0944572786046184	0.473340425607412	0.504152319203425	-2.26038680208253	-0.106739525426468	0.0166096586602698
0.13214452809775	0.443186665654387	0.640285950573949	-1.88212896033024	-0.228239008451059	0.576605465669885
0.035651072450044	0.561521302211388	0.509296654881478	-3.2976739580009	0.247338480599602	0.0371909056915702
0.101705045744202	0.46015900558285	0.479581985892307	-2.17842155539933	-0.159702547349405	-0.0817175001700865
0.0733435593655632	0.433688465940714	0.539462520174461	-2.53642818881248	-0.266817884382648	0.158179069076956
0.102113809367354	0.384006167910792	0.5528906159238	-2.17395535440336	-0.472578335914777	0.212356908951048
0.132081355858798	0.555150582590801	0.567919214165886	-1.88267991732442	0.221503559873592	0.273366605017889
0.0777292551172774	0.444915425743618	0.551078617211797	-2.47360712975146	-0.221236278589524	0.205029701541506
0.0940654637702529	0.415533734522512	0.725934087301358	-2.26497608464757	-0.341135262880567	0.974090587109015
0.0517261667510064	0.480002570421454	0.673512177230996	-2.90867953399564	-0.0800324095127799	0.724113424453607
0.168083213891869	0.518475767679451	0.518437867488631	-1.5992732415649	0.0739367344453197	0.0737849268264087
0.0522057625414977	0.477356895366852	0.552312210540229	-2.89894454729109	-0.0906344113685278	0.21001739425011
0.0539132945054701	0.543542449137779	0.524151407126629	-2.86495712089968	0.174612099343019	0.0966808660489036
0.146166400460028	0.5413165785905	0.459903218847266	-1.76499062460093	0.165644022301074	-0.160732274319503
0.057298505112392	0.596085795375509	0.498672504653609	-2.80047514956059	0.389182118059899	-0.00530999386225919
0.115506972437527	0.450731907177305	0.633535664883639	-2.03568373509038	-0.197713929778812	0.547415091841037
0.0482188172629894	0.409078382531773	0.495068755949047	-2.9825858137881	-0.367776599639713	-0.0197256157818828
0.0534527073979824	0.591611051228266	0.364078174650177	-2.87402364607471	0.370629384789438	-0.557707029568294
0.0906385363662945	0.226714396277956	0.075423866444909	-2.3058631960766	-1.22695739561316	-2.50621164246855
0.176124036431047	0.536754565983921	0.485745314169897	-1.54283148966352	0.147283934743761	-0.05703419883758
0.152113149398408	0.459460827268072	0.442169517545726	-1.71812254814288	-0.162513422057854	-0.232361788931155
0.137035825644896	0.646911512450282	0.605933610255505	-1.84013078460729	0.605490820762937	0.430251029041345
0.178055578058066	0.467184605534109	0.679446081845249	-1.52957704172323	-0.131450531838194	0.751227387109897
0.0431024918235158	0.587210574734863	0.587223691247936	-3.10011547835415	0.352445889133848	0.352500001685704
0.0129414092790404	0.6170094320214	0.528379744219273	-4.33429720822583	0.476873948505514	0.113641118803541
0.158341147112205	0.411653304409146	0.516521556518382	-1.67062290496939	-0.357134891551802	0.0661102938654318
0.10147437082769	0.37437754377339	0.502501489806848	-2.18094896777898	-0.513482320522897	0.0100060427110465
0.15647833241657	0.583584986839909	0.418858189591324	-1.68466803998351	0.337507700481843	-0.327462393974089
0.0181801067023709	0.725215512455078	0.648116476209903	-3.9890799255365	0.970481760468087	0.610770204921603
0.115106406429837	0.351879119534543	0.478828592904812	-2.03961043066057	-0.610789516677285	-0.0847362942427802
0.162999292729203	0.511909752286892	0.398542762494933	-1.63607905378334	0.0476480218450023	-0.411540638677484
0.0157025753153507	0.0746396050882118	0.882643439796895	-4.13810338051179	-2.5175120121143	2.01770448999737
0.143906220662898	0.569138861216141	0.391429075169759	-1.78321808341429	0.278338594273704	-0.44130912520801
0.118976061564277	0.638352034542582	0.716543369093707	-2.00216248790768	0.568218641894182	0.927379640464696
0.130952228241168	0.517889855015357	0.449413964447566	-1.89256551023153	0.0715899800336278	-0.203038797344566
0.137596494639564	0.417522716605615	0.447009553832705	-1.83539781463217	-0.332951232372724	-0.212760757390231
0.12786201675676	0.271138812952228	0.637088532179601	-1.91999596067671	-0.988852383651712	0.562749714711577
0.144250697310996	0.415087377035623	0.368319044920792	-1.78042472313478	-0.342973428479553	-0.539434916309689
0.0742981995726572	0.624562500424802	0.760528918127959	-2.5224654334392	0.508959393823271	1.15558147031668
0.196043208630538	0.674654718503335	0.50940916392618	-1.4112104385259	0.729314008871687	0.0376410993985046
0.0673209912001092	0.538063499647301	0.551870187938842	-2.62858900671269	0.152549145769839	0.208229902335572
0.0261107800407982	0.452224995206072	0.512074974501393	-3.61894930252678	-0.191684794458442	0.0483092911155056
0.0872621754473869	0.406724080403135	0.661066236338774	-2.34753158312361	-0.377524564798398	0.668049340232929
0.114851666165983	0.563017070162963	0.514210495657253	-2.04211380346281	0.253415815510479	0.0568572948066465
0.0674970588244074	0.413782327293916	0.558807562898508	-2.62578828163129	-0.348351119662952	0.236324015892241
0.0449251343888543	0.527484323016565	0.455162517198217	-3.05679230664843	0.110048220324402	-0.179833017667247
0.0747107622570546	0.121755049652863	0.915645791767186	-2.51648222327291	-1.97591430476269	2.38460490179806
0.127680237071876	0.493840431513929	0.467360521966281	-1.92162706683067	-0.0246395204352648	-0.130743838386833
0.0790034221891656	0.462026981415204	0.362692715028742	-2.45596515013743	-0.15218511686673	-0.5636959725507
0.177122918834394	0.460673597397099	0.605421719363207	-1.53596288668242	-0.157631197769626	0.428107721392435
0.173894638240602	0.507978593573562	0.670031702939261	-1.55827273353983	0.0319170835132613	0.70832844875271
0.170936005999297	0.428703548150374	0.633605936617665	-1.57900809382928	-0.287142604946319	0.547717780008455
0.121666029665198	0.45281009878082	0.602898281211893	-1.97674706827378	-0.189323081162292	0.417556028144994
0.0408307000259676	0.319635562977077	0.557239151224329	-3.15663334725865	-0.75544711030893	0.229964724132617
0.0989173170048156	0.499832076582922	0.711897385350779	-2.20931270202163	-0.000671693693564871	0.904617061785885
0.0838292815697805	0.366009436356343	0.658725297256693	-2.39142035261269	-0.549374955020262	0.657618866861284
0.0717463354966952	0.336698464197701	0.68807596574539	-2.56016826068544	-0.678041927105792	0.79113956895537
0.0864882488331711	0.771421213269239	0.503621672483824	-2.35728768655943	1.21635359449538	0.0144869432963849
0.051326133228923	0.279078950460971	0.52540450042479	-2.91686503752869	-0.949034911602739	0.101705581533311
0.0304948784350318	0.658723415742214	0.620308079850465	-3.45922700800537	0.657610497379881	0.490856070161044
0.225779854651543	0.315983741864313	0.260739838793455	-1.2322958285915	-0.772290924077439	-1.04212677996041
0.0771679543031324	0.567040946695202	0.581959552141088	-2.48146298113359	0.269788359098939	0.330822754220954
0.0512037329487065	0.232127680044561	0.235055726294969	-2.91938165530413	-1.19633590396689	-1.17998036714058
0.122886715671162	0.603947021630888	0.705873418431434	-1.96537323640516	0.42193849548959	0.87542570317992
0.152339486295148	0.350329077449178	0.5149264866269	-1.71636872517859	-0.617593027655844	0.0597236926445308
0.0689397437165269	0.429184330861104	0.546428044238141	-2.6030911536957	-0.28517983410451	0.186248707831499
0.230921341694603	0.391515279876323	0.44444509365003	-1.20311611036791	-0.440947257659497	-0.22314092203197
0.120059400533856	0.547024540001181	0.552728455964846	-1.99186777983077	0.188655712478682	0.211700951650798
0.161551546657707	0.327464397580119	0.591544523638338	-1.64672883843986	-0.719675710989056	0.370354037643659
0.164017353236423	0.289325850759466	0.573727844792941	-1.62863562076576	-0.898660461284879	0.29707714161689
0.128979198627524	0.498070790195296	0.380980950683593	-1.91001471833018	-0.0077168775137198	-0.485386670880034
0.0658326502056106	0.45712204629999	0.637866861726748	-2.65253967855198	-0.171934116710045	0.566117651394301
0.0421757263934485	0.469280370159056	0.434348569665675	-3.12281947907011	-0.123033483723053	-0.264130673370402
0.109080422675478	0.430614490969099	0.393928492162133	-2.10016872937474	-0.279344487643777	-0.430828577988359
0.0522087639433475	0.243598048169117	0.654846173669106	-2.89888389044262	-1.13305339384096	0.640410167611454
0.0324500405977134	0.521268822753786	0.56770259831703	-3.39506536696139	0.0851266599947149	0.272483905878713
0.0892951474589158	0.441491767197301	0.675705332994248	-2.32227171628335	-0.235109986793184	0.734104514528557
0.0850722245433551	0.0989855506200962	0.845952891799376	-2.37534453202365	-2.20854740837736	1.70320522156036
0.0973048866931153	0.421872308241348	0.477865189564355	-2.22753564798904	-0.315092083129331	-0.0885971495660842
0.058150061614792	0.382766825054754	0.436574589101366	-2.78481902226152	-0.477820877853918	-0.255075716553
0.0989411711384002	0.41750125633555	0.376008294940645	-2.20904510574684	-0.333039475164972	-0.506525870948055
0.0545105432859943	0.474493471917765	0.415264281667798	-2.85330859927183	-0.102114752708724	-0.342244840780582
0.0865389139764901	0.389577042512042	0.708178672383337	-2.35664659080451	-0.449090445584744	0.886554700716731
0.123689674662799	0.657148703771425	0.586052337933086	-1.95794447575107	0.650613515957098	0.347669553762363
0.0420276107889234	0.513472435793199	0.641478424502654	-3.12649215424563	0.0539027906437263	0.581786709675485
0.157018548539948	0.553053775820309	0.467976772835866	-1.68058101281034	0.213016957064577	-0.128268484478121
0.0372643150818412	0.626827388854817	0.637626273824576	-3.25174273513295	0.518630128783846	0.565076261980906
0.14132523099966	0.355055112824386	0.625223226618826	-1.80432639737127	-0.596891842087254	0.511778170816387
0.104001840457372	0.581613977998319	0.391921371436173	-2.15352976320064	0.329402455652885	-0.439242960300396
0.0599674620016986	0.305560175895792	0.410193248604181	-2.75211237440418	-0.820958777758578	-0.363166556527294
0.0634377137032733	0.547845684191316	0.637710440246776	-2.69215749138064	0.191970120878152	0.565440544002411
0.0770086309491015	0.525273777166297	0.511599487596627	-2.48370237766491	0.101181342098568	0.0464062767509166
0.0537872389391525	0.500885589622398	0.517570830597509	-2.86743120515516	0.00354236219381676	0.0703122756562404
0.260229896700115	0.476400361033555	0.689442403400399	-1.04477400831117	-0.0944687491959457	0.797513779413433
0.132281165324827	0.636495003978644	0.432391634936147	-1.88093804139433	0.560183527665995	-0.27209994286414
0.0209570022733097	0.430909726816253	0.593276418039083	-3.84410273370099	-0.278140456262816	0.37752663045581
0.105441838477329	0.609949718307745	0.423429206640095	-2.13817041525732	0.447100866536896	-0.308711793191051
0.100515240730707	0.484802798446365	0.544522988319802	-2.19151274462539	-0.0608075358970677	0.178564913511918
0.0990320725714808	0.495590496626347	0.597573970818511	-2.20802589729841	-0.017638470780746	0.395366775137875
0.0191973959248432	0.36222009710932	0.389626819940529	-3.93359657930969	-0.565741213899188	-0.448881131619194
0.175969064059583	0.451418400760011	0.535527413390818	-1.5438998656221	-0.194941409325981	0.142349541192692
0.087773729234499	0.444845818037984	0.580090873259199	-2.34112581879497	-0.221518134692327	0.32314644633655
0.0638020688073856	0.440059118540429	0.735051496807405	-2.68604130279834	-0.240922131128296	1.02040508091498
0.213189096593826	0.454511159778978	0.56865895002376	-1.30580839502825	-0.182459879888651	0.276381793139042
0.084829547038073	0.49662960448074	0.561607535905846	-2.37846642115401	-0.0134817862758352	0.247688725337528
0.140632233066498	0.47386181732219	0.518894181836882	-1.81004875738484	-0.104648128390756	0.0756127317256011
0.22449790193067	0.34035211525443	0.581830413402238	-1.23964432643548	-0.661725469879729	0.330291959552598
0.0665932536952617	0.521141816322694	0.436631397878356	-2.64023778460835	0.0846177188543416	-0.254844768558125
0.0716049371625541	0.439873261424661	0.623614331405465	-2.56229333008648	-0.241676433803971	0.504917786595822
0.21381772123621	0.386476018339985	0.638867068891551	-1.30206479023166	-0.462149535474419	0.570450282062553
0.07189567242227	0.528726214510597	0.597907384675741	-2.55792807435237	0.115031534295985	0.396753418369154
0.0805049694166192	0.579727833002795	0.426590196710197	-2.4355057251501	0.321656221897862	-0.295776824354313
0.139861017273765	0.446074184861934	0.513825656400916	-1.81644478824766	-0.216545498128537	0.0553167267787542
0.0534649992612302	0.44637677899575	0.713063019975238	-2.87378072869665	-0.215320957544026	0.910307193717681
0.103312933162604	0.378550586244611	0.47826302072742	-2.16094436647481	-0.495704800635026	-0.0870027560457516
0.0543600410919072	0.566435557883699	0.610046900883897	-2.8562325582831	0.267322878585075	0.447509367691261
0.0291701270009202	0.475887226920549	0.435530703604546	-3.50500610721686	-0.0965259690382024	-0.259320695544495
0.0741142785826242	0.357762211434039	0.56459016708517	-2.52514260887228	-0.58509007044642	0.259812367768155
0.0948843297607158	0.373970372579942	0.371749239542077	-2.25540417967188	-0.515221121551259	-0.524719847139664
0.0697157476879192	0.539972094734036	0.493055061069409	-2.59106395958276	0.160230310539758	-0.0277815424333103
0.076974488059555	0.660934141343422	0.639744633922193	-2.48418283130779	0.66745983817137	0.574255957035338
0.0412372546325607	0.474335919439065	0.472002619486433	-3.14630155989469	-0.102746617122298	-0.112106787215859
0.190040678601755	0.505926213424905	0.614280550697008	-1.44974587876062	0.0237059638126479	0.465341456819599
0.0676981347055278	0.402700812889079	0.573044616911214	-2.62259802486246	-0.394224252345437	0.294284060632165
0.0267376505098123	0.58599399686407	0.266610059380633	-3.59458097177066	0.347429071216754	-1.01189040030968
0.261712394577534	0.364131048980184	0.680632082480613	-1.03708728773463	-0.55747866273864	0.756678114834016
0.120751567512597	0.443348262861825	0.501999771292546	-1.98533221464957	-0.227584189261926	0.00799912782262633
0.161448235791422	0.352424800106452	0.579601705247436	-1.64749174378603	-0.608397659199581	0.321138569808307
0.0691204748823209	0.61423397740044	0.679582913219107	-2.60027887028712	0.465144899635252	0.751855703772474
0.138805089085741	0.48747419648645	0.690506552132219	-1.82525014389329	-0.0501136993114097	0.802488539927133
0.0362008626694144	0.516584342402649	0.531138637728938	-3.28179995994026	0.0663617129582962	0.124715953252572
0.102415899543423	0.368019544937	0.586632488825742	-2.17066485168531	-0.540722420134998	0.350061485146349
0.0234468085600957	0.500573107659275	0.513162227672708	-3.72929483024171	0.00229243164104065	0.0526610772437543
0.0486918427160223	0.578359987168439	0.605463301011045	-2.97232652969527	0.316044590154319	0.42828178921366
0.117709624000103	0.467731392639525	0.578214636822315	-2.01430044818488	-0.129254079180147	0.315448577140898
0.0981631276613904	0.351294451944764	0.524236706166087	-2.21780298985511	-0.613354146537056	0.0970228629623978
0.0797677580173083	0.421187871678657	0.531951144009783	-2.44550668718309	-0.317898963630088	0.127978966945963
0.106554995948452	0.418197519383265	0.458074582599254	-2.12642353581347	-0.33017715442001	-0.168096370739651
0.0618222519995394	0.429642285876584	0.447434120696384	-2.7196760634828	-0.283310763465243	-0.211043354285543
0.299378382292206	0.42503142803945	0.50192258785881	-0.850259700333172	-0.30215226732517	0.00769038933715766
0.164302903415665	0.41704503709678	0.53485743572581	-1.62655452645402	-0.334915714174586	0.139656287671037
0.0933954244604574	0.0969131381162544	0.892833316225375	-2.27286403002733	-2.23200364737199	2.12001449284313
0.0390901837476681	0.0653686281868013	0.829232889217961	-3.20200918049181	-2.66010974476346	1.58020034058069
0.0616016679664727	0.32751931965972	0.504341512841153	-2.72348557232912	-0.719426338282013	0.0173664878217943
0.0828579202532815	0.491286833985597	0.441062784970876	-2.40413506319182	-0.0348561926852854	-0.236849915400634
0.0214785782409799	0.569044257559425	0.506344783276116	-3.81898660149161	0.27795281332256	0.0253804954619008
0.0965078626061516	0.523802951301071	0.654696620761201	-2.23664292479821	0.0952838300369669	0.639748563193243
0.0786773767805404	0.281380003920554	0.458546317340294	-2.46045461896509	-0.937626617849428	-0.16619622165291
0.130917796284332	0.663223899181712	0.629441368736239	-1.89286809959687	0.677694319047632	0.529821028487368
0.0908747891084186	0.634432327813585	0.337341906563648	-2.30300021527338	0.551279215441759	-0.675162185423704
0.0453186863626693	0.571960677130719	0.466906176740315	-3.04765813187153	0.289855175517423	-0.132569106157567
0.153417268018398	0.439810808716427	0.419485244427037	-1.70804647980921	-0.24192991399701	-0.324886868447216
0.0911916907830637	0.241331224482825	0.463673816326119	-2.29917040789479	-1.14539492090559	-0.145561204645992
0.0777245086802528	0.395600923370999	0.385431744103319	-2.47367334178511	-0.42382876880078	-0.466555879111803
0.0446271515885036	0.430034365403759	0.723284786548889	-3.06375922766665	-0.281710943791198	0.960814173209217
0.142635003384605	0.495341062503825	0.5347014195126	-1.79357478490733	-0.0186362893487624	0.1390291886355
0.0293718719955129	0.474470032577942	0.510148481362492	-3.49790593503296	-0.102208754917832	0.0405995012767106
0.0380514021746688	0.422181010463119	0.436035874295671	-3.23002308214998	-0.313826495917651	-0.257266122108997
0.0722112779857165	0.548044517018388	0.464421719070304	-2.55320779813377	0.192772833080471	-0.142554045325319
0.0580837951939597	0.542820909318046	0.455407962960724	-2.78602960343101	0.171704250980175	-0.178843319346799
0.0808760154613598	0.648638017073406	0.458408565967828	-2.43050371702397	0.613057823765951	-0.166751053539721
