"y0"	"y1"	"y2"
0.148133561825811	0.421895819770202	0.64246169043606
0.181859017468342	0.605106405118447	0.451651320103892
0.0468329177554592	0.58705118419922	0.325272604365962
0.13899773056175	0.587922890292194	0.59469126479709
0.0655875452093875	0.380689194813685	0.38421677120938
0.120887821459412	0.509581286124523	0.608274656162284
0.13342891360955	0.692313435717165	0.527545628710894
0.0718673465487	0.407486243763397	0.479129523226039
0.066810342935471	0.509240669948575	0.48539998063865
0.141828254954011	0.567866712489538	0.548519531616444
0.129179366604442	0.455674370797749	0.646026952863572
0.113349237372383	0.62611946855248	0.677728739392351
0.111325612715648	0.474808538519588	0.451044023158889
0.052365511720506	0.307872226697274	0.775261704306348
0.0731689786537758	0.552685353342215	0.57611155952441
0.156199817439634	0.483304609241492	0.369298596192271
0.1171324800173	0.344328331467534	0.576775373084334
0.108476377743863	0.16954949709691	0.987359753236398
0.126216934723551	0.671469214699924	0.490414717598397
0.0657490284058191	0.5042919829479	0.550917570785149
0.100557437344003	0.336479081050743	0.286566799809633
0.0943627897510531	0.402887121874762	0.4876051318052
0.0779470717917043	0.263167236334042	0.391748971470182
0.0865730186333124	0.533306251417141	0.512219133797978
0.0902672655565574	0.502919955201688	0.564216241130886
0.0275482688901608	0.55044367030918	0.436664302361434
0.0955673966163013	0.16510997882497	0.927626464762282
0.0866396645361096	0.456796527668135	0.704292318363682
0.189288330660382	0.36385414499306	0.572699403415535
0.0536547073675743	0.350277048889618	0.392505735945086
0.0432549072081842	0.262586942160189	0.518133743604346
0.0701411824788917	0.607721109692064	0.435522358018288
0.153699869280828	0.166534545246337	0.92611037380546
0.0916643243712048	0.260525053450741	0.216357624128417
0.109815456506436	0.534348022895895	0.467484492883936
0.0717622394600698	0.532473502707937	0.40277611505233
0.0813576697266701	0.62186493578919	0.590719414461295
0.0965427963475667	0.44022826563576	0.582340705589859
0.135976666487682	0.42796151044709	0.489094619620486
0.0318437480474516	0.111769164537724	0.112782053185501
0.0216626201919672	0.601711585452026	0.68637024032668
0.207784143813552	0.463105274482701	0.541001177779576
0.0390802086536401	0.482267034592254	0.70194378959857
0.0636236187537307	0.306872451160001	0.619195635096296
0.0964386105073656	0.528178209222756	0.628603994061772
0.126730164327982	0.433680466330773	0.64787662746498
0.166670939991577	0.614547623416905	0.375542661157438
0.0415537280127546	0.281025882853151	0.27788033690723
0.146960383777596	0.407381958431746	0.502768476206174
0.155124845422915	0.330316538774827	0.541015874118341
0.123685364649775	0.474699555167462	0.526397975046296
0.0884609495154834	0.52503747759162	0.659498149885258
0.107322112735706	0.667076239951978	0.368355311513588
0.0738272563872107	0.150801354683923	0.136462983805619
0.101009795892485	0.387935569144923	0.490289560767218
0.120208403964259	0.572303897549609	0.559517586742028
0.0594282089266401	0.448927557537209	0.593217499374974
0.103589819866753	0.556837118883017	0.412891902689716
0.146090886955101	0.718209307718044	0.461595391691217
0.0955382326551796	0.479000378249595	0.361897001778642
0.0674902198830714	0.599163144658379	0.345765711979415
0.0963420030038464	0.398628377901057	0.44019105470253
0.0594292034144846	0.0817527544686783	0.321732730006236
0.0314099781543084	0.50388478952531	0.598563089752644
0.0944572786046184	0.473340425607412	0.504152319203425
0.13214452809775	0.443186665654387	0.640285950573949
0.035651072450044	0.561521302211388	0.509296654881478
0.101705045744202	0.46015900558285	0.479581985892307
0.0733435593655632	0.433688465940714	0.539462520174461
0.102113809367354	0.384006167910792	0.5528906159238
0.132081355858798	0.555150582590801	0.567919214165886
0.0777292551172774	0.444915425743618	0.551078617211797
0.0940654637702529	0.415533734522512	0.725934087301358
0.0517261667510064	0.480002570421454	0.673512177230996
0.168083213891869	0.518475767679451	0.518437867488631
0.0522057625414977	0.477356895366852	0.552312210540229
0.0539132945054701	0.543542449137779	0.524151407126629
0.146166400460028	0.5413165785905	0.459903218847266
0.057298505112392	0.596085795375509	0.498672504653609
0.115506972437527	0.450731907177305	0.633535664883639
0.0482188172629894	0.409078382531773	0.495068755949047
0.0534527073979824	0.591611051228266	0.364078174650177
0.0906385363662945	0.226714396277956	0.075423866444909
0.176124036431047	0.536754565983921	0.485745314169897
0.152113149398408	0.459460827268072	0.442169517545726
0.137035825644896	0.646911512450282	0.605933610255505
0.178055578058066	0.467184605534109	0.679446081845249
0.0431024918235158	0.587210574734863	0.587223691247936
0.0129414092790404	0.6170094320214	0.528379744219273
0.158341147112205	0.411653304409146	0.516521556518382
0.10147437082769	0.37437754377339	0.502501489806848
0.15647833241657	0.583584986839909	0.418858189591324
0.0181801067023709	0.725215512455078	0.648116476209903
0.115106406429837	0.351879119534543	0.478828592904812
0.162999292729203	0.511909752286892	0.398542762494933
0.0157025753153507	0.0746396050882118	0.882643439796895
0.143906220662898	0.569138861216141	0.391429075169759
0.118976061564277	0.638352034542582	0.716543369093707
0.130952228241168	0.517889855015357	0.449413964447566
0.137596494639564	0.417522716605615	0.447009553832705
0.12786201675676	0.271138812952228	0.637088532179601
0.144250697310996	0.415087377035623	0.368319044920792
0.0742981995726572	0.624562500424802	0.760528918127959
0.196043208630538	0.674654718503335	0.50940916392618
0.0673209912001092	0.538063499647301	0.551870187938842
0.0261107800407982	0.452224995206072	0.512074974501393
0.0872621754473869	0.406724080403135	0.661066236338774
0.114851666165983	0.563017070162963	0.514210495657253
0.0674970588244074	0.413782327293916	0.558807562898508
0.0449251343888543	0.527484323016565	0.455162517198217
0.0747107622570546	0.121755049652863	0.915645791767186
0.127680237071876	0.493840431513929	0.467360521966281
0.0790034221891656	0.462026981415204	0.362692715028742
0.177122918834394	0.460673597397099	0.605421719363207
0.173894638240602	0.507978593573562	0.670031702939261
0.170936005999297	0.428703548150374	0.633605936617665
0.121666029665198	0.45281009878082	0.602898281211893
0.0408307000259676	0.319635562977077	0.557239151224329
0.0989173170048156	0.499832076582922	0.711897385350779
0.0838292815697805	0.366009436356343	0.658725297256693
0.0717463354966952	0.336698464197701	0.68807596574539
0.0864882488331711	0.771421213269239	0.503621672483824
0.051326133228923	0.279078950460971	0.52540450042479
0.0304948784350318	0.658723415742214	0.620308079850465
0.225779854651543	0.315983741864313	0.260739838793455
0.0771679543031324	0.567040946695202	0.581959552141088
0.0512037329487065	0.232127680044561	0.235055726294969
0.122886715671162	0.603947021630888	0.705873418431434
0.152339486295148	0.350329077449178	0.5149264866269
0.0689397437165269	0.429184330861104	0.546428044238141
0.230921341694603	0.391515279876323	0.44444509365003
0.120059400533856	0.547024540001181	0.552728455964846
0.161551546657707	0.327464397580119	0.591544523638338
0.164017353236423	0.289325850759466	0.573727844792941
0.128979198627524	0.498070790195296	0.380980950683593
0.0658326502056106	0.45712204629999	0.637866861726748
0.0421757263934485	0.469280370159056	0.434348569665675
0.109080422675478	0.430614490969099	0.393928492162133
0.0522087639433475	0.243598048169117	0.654846173669106
0.0324500405977134	0.521268822753786	0.56770259831703
0.0892951474589158	0.441491767197301	0.675705332994248
0.0850722245433551	0.0989855506200962	0.845952891799376
0.0973048866931153	0.421872308241348	0.477865189564355
0.058150061614792	0.382766825054754	0.436574589101366
0.0989411711384002	0.41750125633555	0.376008294940645
0.0545105432859943	0.474493471917765	0.415264281667798
0.0865389139764901	0.389577042512042	0.708178672383337
0.123689674662799	0.657148703771425	0.586052337933086
0.0420276107889234	0.513472435793199	0.641478424502654
0.157018548539948	0.553053775820309	0.467976772835866
0.0372643150818412	0.626827388854817	0.637626273824576
0.14132523099966	0.355055112824386	0.625223226618826
0.104001840457372	0.581613977998319	0.391921371436173
0.0599674620016986	0.305560175895792	0.410193248604181
0.0634377137032733	0.547845684191316	0.637710440246776
0.0770086309491015	0.525273777166297	0.511599487596627
0.0537872389391525	0.500885589622398	0.517570830597509
0.260229896700115	0.476400361033555	0.689442403400399
0.132281165324827	0.636495003978644	0.432391634936147
0.0209570022733097	0.430909726816253	0.593276418039083
0.105441838477329	0.609949718307745	0.423429206640095
0.100515240730707	0.484802798446365	0.544522988319802
0.0990320725714808	0.495590496626347	0.597573970818511
0.0191973959248432	0.36222009710932	0.389626819940529
0.175969064059583	0.451418400760011	0.535527413390818
0.087773729234499	0.444845818037984	0.580090873259199
0.0638020688073856	0.440059118540429	0.735051496807405
0.213189096593826	0.454511159778978	0.56865895002376
0.084829547038073	0.49662960448074	0.561607535905846
0.140632233066498	0.47386181732219	0.518894181836882
0.22449790193067	0.34035211525443	0.581830413402238
0.0665932536952617	0.521141816322694	0.436631397878356
0.0716049371625541	0.439873261424661	0.623614331405465
0.21381772123621	0.386476018339985	0.638867068891551
0.07189567242227	0.528726214510597	0.597907384675741
0.0805049694166192	0.579727833002795	0.426590196710197
0.139861017273765	0.446074184861934	0.513825656400916
0.0534649992612302	0.44637677899575	0.713063019975238
0.103312933162604	0.378550586244611	0.47826302072742
0.0543600410919072	0.566435557883699	0.610046900883897
0.0291701270009202	0.475887226920549	0.435530703604546
0.0741142785826242	0.357762211434039	0.56459016708517
0.0948843297607158	0.373970372579942	0.371749239542077
0.0697157476879192	0.539972094734036	0.493055061069409
0.076974488059555	0.660934141343422	0.639744633922193
0.0412372546325607	0.474335919439065	0.472002619486433
0.190040678601755	0.505926213424905	0.614280550697008
0.0676981347055278	0.402700812889079	0.573044616911214
0.0267376505098123	0.58599399686407	0.266610059380633
0.261712394577534	0.364131048980184	0.680632082480613
0.120751567512597	0.443348262861825	0.501999771292546
0.161448235791422	0.352424800106452	0.579601705247436
0.0691204748823209	0.61423397740044	0.679582913219107
0.138805089085741	0.48747419648645	0.690506552132219
0.0362008626694144	0.516584342402649	0.531138637728938
0.102415899543423	0.368019544937	0.586632488825742
0.0234468085600957	0.500573107659275	0.513162227672708
0.0486918427160223	0.578359987168439	0.605463301011045
0.117709624000103	0.467731392639525	0.578214636822315
0.0981631276613904	0.351294451944764	0.524236706166087
0.0797677580173083	0.421187871678657	0.531951144009783
0.106554995948452	0.418197519383265	0.458074582599254
0.0618222519995394	0.429642285876584	0.447434120696384
0.299378382292206	0.42503142803945	0.50192258785881
0.164302903415665	0.41704503709678	0.53485743572581
0.0933954244604574	0.0969131381162544	0.892833316225375
0.0390901837476681	0.0653686281868013	0.829232889217961
0.0616016679664727	0.32751931965972	0.504341512841153
0.0828579202532815	0.491286833985597	0.441062784970876
0.0214785782409799	0.569044257559425	0.506344783276116
0.0965078626061516	0.523802951301071	0.654696620761201
0.0786773767805404	0.281380003920554	0.458546317340294
0.130917796284332	0.663223899181712	0.629441368736239
0.0908747891084186	0.634432327813585	0.337341906563648
0.0453186863626693	0.571960677130719	0.466906176740315
0.153417268018398	0.439810808716427	0.419485244427037
0.0911916907830637	0.241331224482825	0.463673816326119
0.0777245086802528	0.395600923370999	0.385431744103319
0.0446271515885036	0.430034365403759	0.723284786548889
0.142635003384605	0.495341062503825	0.5347014195126
0.0293718719955129	0.474470032577942	0.510148481362492
0.0380514021746688	0.422181010463119	0.436035874295671
0.0722112779857165	0.548044517018388	0.464421719070304
0.0580837951939597	0.542820909318046	0.455407962960724
0.0808760154613598	0.648638017073406	0.458408565967828
0.088048423143718	0.43838455044622	0.460579260864658
0.116149160302038	0.463989717387408	0.308135837512983
0.029272061469731	0.448823166014066	0.389724192471451
0.133139638115991	0.100584650692442	0.123867590028027
0.18553124652115	0.529653920908634	0.73605036863744
0.0931523689071813	0.449574112592852	0.523639287629557
0.0264044647882191	0.533226382925092	0.516457224251863
0.0806422423953484	0.460214660184029	0.59747377915588
0.141660637201302	0.538307206381887	0.424063518944469
0.0657550572387209	0.576912092288343	0.651178843417092
0.0569839108295604	0.480827013341519	0.426178307533299
0.211417422694002	0.313078562680468	0.464656072919359
0.0573166427840337	0.382154354573287	0.657649594269423
0.0220364776734307	0.531489565054969	0.285329925600719
0.0714514082221215	0.689335167471276	0.638149035532035
0.0746513027615299	0.501145026339635	0.490772522229171
0.133365121948973	0.591524605042328	0.651735838851325
0.120619995097247	0.388165937066905	0.502392877320137
0.0468314527849078	0.66325623697176	0.453579184616852
0.0856374300242429	0.548148556471202	0.35840893991843
0.100254653329289	0.388022471757987	0.190966622599738
0.0956042320737143	0.393789418997264	0.376727630380681
0.052825156457141	0.139400905357443	0.840808572773315
0.0651433141086928	0.400480742229718	0.581772016275366
0.0625543212982997	0.425274572167922	0.491562900037654
0.145113106682176	0.550682211046273	0.514188312845832
